generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
481         	1           	8.7         	0.3069      	0.4895      	0.1195      
482         	1           	8.75        	0.3067      	0.4867      	0.122       
483         	1           	8.65        	0.3041      	0.4796      	0.124       
484         	1           	8.55        	0.3078      	0.4849      	0.1264      
485         	1           	8.75        	0.3047      	0.4774      	0.1278      
486         	1           	8.7         	0.3048      	0.4767      	0.1288      
487         	1           	8.65        	0.3082      	0.4801      	0.132       
488         	1           	8.65        	0.3077      	0.4751      	0.1361      
489         	1           	8.6         	0.3107      	0.4838      	0.1333      
490         	1           	8.5         	0.314       	0.4898      	0.1339      
491         	1           	8.35        	0.3142      	0.4876      	0.1363      
492         	1           	8.3         	0.3156      	0.4864      	0.1405      
493         	1           	8.4         	0.3145      	0.4826      	0.1423      
494         	1           	8.6         	0.3173      	0.4899      	0.1405      
495         	1           	8.85        	0.3176      	0.4873      	0.1437      
496         	1           	8.95        	0.3169      	0.4857      	0.144       
497         	1           	9           	0.3166      	0.4819      	0.1475      
498         	1           	8.95        	0.3166      	0.478       	0.1516      
499         	1           	9           	0.3204      	0.4813      	0.1558      
500         	1           	8.85        	0.3182      	0.4804      	0.1525      
501         	1           	8.8         	0.3189      	0.4812      	0.1532      
502         	1           	8.9         	0.319       	0.479       	0.156       
503         	1           	9.05        	0.3203      	0.4769      	0.1606      
504         	1           	8.95        	0.3124      	0.4651      	0.1565      
505         	1           	8.85        	0.3084      	0.4561      	0.1576      
506         	1           	8.9         	0.3074      	0.4556      	0.1561      
507         	1           	9           	0.3108      	0.4628      	0.1556      
508         	1           	9.1         	0.3072      	0.4587      	0.1525      
509         	1           	9.1         	0.3107      	0.462       	0.156       
510         	1           	9           	0.3118      	0.461       	0.1593      
511         	1           	9.15        	0.3094      	0.4597      	0.1558      
512         	1           	9           	0.3104      	0.4604      	0.157       
513         	1           	8.95        	0.3091      	0.4584      	0.1563      
514         	1           	8.9         	0.306       	0.4548      	0.1538      
515         	1           	8.95        	0.3063      	0.453       	0.1561      
516         	1           	9.1         	0.3078      	0.4512      	0.1608      
517         	1           	9.05        	0.3072      	0.4516      	0.1591      
518         	1           	9.2         	0.3059      	0.4501      	0.158       
519         	1           	9.25        	0.3044      	0.4492      	0.156       
520         	1           	9.1         	0.3029      	0.4461      	0.1562      
521         	1           	9.05        	0.3037      	0.4491      	0.1546      
522         	1           	9           	0.303       	0.4485      	0.1537      
523         	1           	8.95        	0.3009      	0.4432      	0.1549      
524         	1           	8.85        	0.3025      	0.4478      	0.1535      
525         	1           	8.8         	0.3003      	0.4453      	0.1515      
526         	1           	8.85        	0.3006      	0.4426      	0.1548      
527         	1           	8.85        	0.2961      	0.4347      	0.154       
528         	1           	8.8         	0.2944      	0.4347      	0.1506      
529         	1           	8.8         	0.294       	0.435       	0.1494      
530         	1           	8.85        	0.2944      	0.4376      	0.1476      
531         	1           	8.95        	0.2916      	0.4342      	0.1455      
532         	1           	8.95        	0.2921      	0.4325      	0.1482      
533         	1           	8.95        	0.2923      	0.4312      	0.15        
534         	1           	8.75        	0.287       	0.4256      	0.1446      
535         	1           	8.65        	0.2806      	0.4118      	0.1461      
536         	1           	8.75        	0.2829      	0.4163      	0.1464      
537         	1           	8.75        	0.2823      	0.4123      	0.1492      
538         	1           	8.8         	0.2802      	0.4094      	0.1481      
539         	1           	8.8         	0.2779      	0.4071      	0.1461      
540         	1           	8.75        	0.2785      	0.4047      	0.1499      
541         	1           	8.85        	0.2739      	0.398       	0.1472      
542         	1           	9           	0.2684      	0.3912      	0.143       
543         	1           	8.95        	0.2689      	0.3887      	0.1465      
544         	1           	8.85        	0.2668      	0.3851      	0.1458      
545         	1           	8.9         	0.264       	0.3845      	0.1409      
546         	1           	8.9         	0.2588      	0.3766      	0.1385      
547         	1           	8.8         	0.2583      	0.3755      	0.1385      
548         	1           	9.2         	0.2577      	0.3745      	0.1383      
549         	1           	9.1         	0.2549      	0.368       	0.1394      
550         	1           	9.1         	0.2578      	0.3739      	0.139       
551         	1           	8.95        	0.2577      	0.3739      	0.1387      
552         	1           	8.85        	0.2604      	0.3764      	0.1414      
553         	1           	8.95        	0.2595      	0.3778      	0.1383      
554         	1           	9           	0.2587      	0.3759      	0.1385      
555         	1           	9.05        	0.2568      	0.3715      	0.1392      
556         	1           	9.15        	0.2541      	0.3689      	0.1364      
557         	1           	9.2         	0.2553      	0.3698      	0.1378      
558         	1           	9.3         	0.2522      	0.364       	0.1374      
559         	1           	9.25        	0.2527      	0.3651      	0.1375      
560         	1           	9.15        	0.2519      	0.3621      	0.1392      
561         	1           	9.15        	0.2481      	0.3605      	0.133       
562         	1           	9.1         	0.2448      	0.3513      	0.1356      
563         	1           	9.05        	0.2442      	0.3497      	0.1357      
564         	1           	9.05        	0.2451      	0.3529      	0.1343      
565         	1           	8.9         	0.2464      	0.355       	0.1348      
566         	1           	8.95        	0.249       	0.3601      	0.1347      
567         	1           	9.1         	0.2464      	0.3567      	0.1329      
568         	1           	9.25        	0.2456      	0.356       	0.1319      
569         	1           	9.2         	0.2453      	0.3528      	0.1345      
570         	1           	9.15        	0.2417      	0.3485      	0.1314      
571         	1           	9.25        	0.2414      	0.3472      	0.1324      
572         	1           	9           	0.2416      	0.3455      	0.1345      
573         	1           	8.95        	0.2399      	0.342       	0.1346      
574         	1           	8.8         	0.2434      	0.348       	0.1355      
575         	1           	8.8         	0.2439      	0.3485      	0.1359      
576         	1           	8.9         	0.2456      	0.3514      	0.1366      
577         	1           	8.8         	0.2506      	0.358       	0.1401      
578         	1           	8.85        	0.2515      	0.3614      	0.1384      
579         	1           	8.9         	0.2482      	0.3555      	0.1379      
580         	1           	9           	0.2498      	0.361       	0.1353      
581         	1           	9.1         	0.2503      	0.3609      	0.1363      
582         	1           	8.9         	0.2518      	0.362       	0.1384      
583         	1           	9.15        	0.2488      	0.3548      	0.1395      
584         	1           	8.9         	0.2514      	0.3589      	0.1408      
585         	1           	8.8         	0.2517      	0.3592      	0.1409      
586         	1           	8.75        	0.2561      	0.3654      	0.1436      
587         	1           	8.8         	0.2549      	0.363       	0.1434      
588         	1           	8.85        	0.2532      	0.3598      	0.1434      
589         	1           	8.85        	0.252       	0.36        	0.1408      
590         	1           	8.75        	0.2525      	0.3592      	0.1427      
591         	1           	8.75        	0.2507      	0.3558      	0.1425      
592         	1           	8.85        	0.2513      	0.3562      	0.1432      
593         	1           	8.7         	0.2496      	0.3541      	0.1419      
594         	1           	8.75        	0.2527      	0.3622      	0.1399      
595         	1           	8.8         	0.2568      	0.366       	0.1444      
596         	1           	8.65        	0.2593      	0.3707      	0.1448      
597         	1           	8.7         	0.2585      	0.3697      	0.1441      
598         	1           	8.75        	0.2545      	0.3654      	0.1406      
599         	1           	8.65        	0.2566      	0.3683      	0.1417      
600         	1           	8.85        	0.2561      	0.3662      	0.1429      
601         	1           	8.7         	0.2561      	0.364       	0.1451      
602         	1           	8.8         	0.2507      	0.3552      	0.1434      
603         	1           	8.95        	0.2507      	0.3554      	0.1431      
604         	1           	8.8         	0.2499      	0.3518      	0.1453      
605         	1           	8.85        	0.2523      	0.3532      	0.1486      
606         	1           	8.75        	0.2478      	0.3446      	0.1483      
607         	1           	8.85        	0.247       	0.345       	0.146       
608         	1           	8.9         	0.242       	0.3357      	0.1454      
609         	1           	8.6         	0.2455      	0.3424      	0.1456      
610         	1           	8.65        	0.2449      	0.3439      	0.1427      
611         	1           	8.85        	0.2427      	0.3446      	0.1376      
612         	1           	8.8         	0.242       	0.3424      	0.1386      
613         	1           	8.85        	0.2419      	0.3429      	0.1377      
614         	1           	8.9         	0.2397      	0.3397      	0.1363      
615         	1           	8.95        	0.2394      	0.3391      	0.1365      
616         	1           	9           	0.241       	0.3409      	0.1381      
617         	1           	8.8         	0.2403      	0.3401      	0.1375      
618         	1           	9           	0.2422      	0.3449      	0.1364      
619         	1           	9.1         	0.2399      	0.3464      	0.1302      
620         	1           	8.9         	0.24        	0.348       	0.1287      
621         	1           	9           	0.2429      	0.3536      	0.1286      
622         	1           	8.95        	0.247       	0.3607      	0.1298      
623         	1           	8.8         	0.2496      	0.3634      	0.1324      
624         	1           	8.65        	0.2512      	0.3624      	0.1366      
625         	1           	8.9         	0.2492      	0.3601      	0.1351      
626         	1           	8.95        	0.2456      	0.351       	0.137       
627         	1           	8.7         	0.2474      	0.3512      	0.1406      
628         	1           	8.9         	0.2506      	0.3536      	0.1445      
629         	1           	8.65        	0.2516      	0.3539      	0.1463      
630         	1           	8.7         	0.2511      	0.3527      	0.1462      
631         	1           	8.8         	0.2521      	0.3526      	0.1484      
632         	1           	8.95        	0.2552      	0.3559      	0.1512      
633         	1           	8.85        	0.2526      	0.351       	0.1512      
634         	1           	8.8         	0.2545      	0.3508      	0.1552      
635         	1           	8.55        	0.2543      	0.3525      	0.1531      
636         	1           	8.75        	0.2519      	0.3481      	0.1527      
637         	1           	8.85        	0.2534      	0.3512      	0.1525      
638         	1           	8.8         	0.2536      	0.3529      	0.1512      
639         	1           	8.9         	0.2509      	0.3479      	0.1507      
640         	1           	8.75        	0.255       	0.3507      	0.1562      
641         	1           	8.75        	0.2579      	0.3558      	0.1567      
642         	1           	8.9         	0.2574      	0.3569      	0.1546      
643         	1           	8.9         	0.2576      	0.3559      	0.156       
644         	1           	8.75        	0.255       	0.347       	0.1601      
645         	1           	8.75        	0.2568      	0.3523      	0.1583      
646         	1           	8.55        	0.2608      	0.3582      	0.1602      
647         	1           	8.75        	0.2591      	0.3574      	0.1577      
648         	1           	8.85        	0.2624      	0.3643      	0.1575      
649         	1           	8.55        	0.2606      	0.3595      	0.1588      
650         	1           	8.5         	0.2625      	0.3588      	0.1634      
651         	1           	8.75        	0.2637      	0.3639      	0.1604      
652         	1           	8.85        	0.2607      	0.3578      	0.1606      
653         	1           	8.75        	0.2622      	0.3573      	0.1642      
654         	1           	8.85        	0.2636      	0.3602      	0.1639      
655         	1           	8.95        	0.2648      	0.3614      	0.165       
656         	1           	8.85        	0.2662      	0.3646      	0.1646      
657         	1           	9           	0.2696      	0.3692      	0.167       
658         	1           	8.95        	0.2676      	0.3682      	0.1639      
659         	1           	8.9         	0.2697      	0.373       	0.1633      
660         	1           	8.9         	0.2681      	0.3713      	0.1617      
661         	1           	8.85        	0.2695      	0.3718      	0.164       
662         	1           	8.7         	0.2702      	0.371       	0.1663      
663         	1           	8.7         	0.2664      	0.3653      	0.1644      
664         	1           	8.8         	0.2655      	0.3616      	0.1663      
665         	1           	8.85        	0.2647      	0.3621      	0.1642      
666         	1           	8.75        	0.2666      	0.3654      	0.1646      
667         	1           	8.85        	0.2649      	0.3647      	0.1618      
668         	1           	8.95        	0.2657      	0.3627      	0.1654      
669         	1           	8.8         	0.2638      	0.3566      	0.1677      
670         	1           	8.9         	0.2623      	0.3571      	0.1643      
671         	1           	8.9         	0.2656      	0.3599      	0.1682      
672         	1           	8.9         	0.2675      	0.3662      	0.1657      
673         	1           	8.75        	0.268       	0.369       	0.1638      
674         	1           	8.75        	0.2677      	0.3701      	0.162       
675         	1           	8.6         	0.267       	0.3669      	0.1638      
676         	1           	8.8         	0.2678      	0.3722      	0.1599      
677         	1           	8.8         	0.2652      	0.3699      	0.1569      
678         	1           	8.75        	0.2658      	0.3737      	0.1545      
679         	1           	8.6         	0.265       	0.3714      	0.1553      
680         	1           	8.45        	0.2642      	0.3712      	0.1536      
681         	1           	8.45        	0.2676      	0.3768      	0.1548      
682         	1           	8.65        	0.2661      	0.3734      	0.155       
683         	1           	8.8         	0.2635      	0.3678      	0.1557      
684         	1           	9           	0.2609      	0.3639      	0.1543      
685         	1           	8.85        	0.2597      	0.364       	0.1517      
686         	1           	8.8         	0.2583      	0.362       	0.1511      
687         	1           	8.9         	0.2588      	0.3656      	0.1482      
688         	1           	8.85        	0.2592      	0.3677      	0.1469      
689         	1           	8.9         	0.2591      	0.3658      	0.1485      
690         	1           	8.85        	0.2591      	0.3656      	0.1486      
691         	1           	8.85        	0.2577      	0.3636      	0.1478      
692         	1           	8.8         	0.2571      	0.3623      	0.1481      
693         	1           	8.85        	0.259       	0.3665      	0.1475      
694         	1           	9           	0.259       	0.3675      	0.1463      
695         	1           	8.85        	0.2585      	0.3623      	0.1507      
696         	1           	8.75        	0.2578      	0.3565      	0.1553      
697         	1           	8.85        	0.261       	0.3599      	0.1584      
698         	1           	8.85        	0.2616      	0.3633      	0.156       
699         	1           	8.8         	0.2596      	0.3589      	0.1566      
700         	1           	8.6         	0.2588      	0.3557      	0.1581      
701         	1           	8.75        	0.2609      	0.3593      	0.1585      
702         	1           	8.7         	0.2586      	0.3573      	0.156       
703         	1           	8.65        	0.2584      	0.3556      	0.1575      
704         	1           	8.65        	0.2581      	0.3564      	0.156       
705         	1           	8.7         	0.2568      	0.3529      	0.1568      
706         	1           	8.7         	0.2537      	0.3534      	0.15        
707         	1           	8.75        	0.2532      	0.3553      	0.147       
708         	1           	8.75        	0.25        	0.3496      	0.1463      
709         	1           	8.75        	0.2514      	0.3497      	0.1492      
710         	1           	8.65        	0.2526      	0.3514      	0.1499      
711         	1           	8.75        	0.2502      	0.3483      	0.1484      
712         	1           	8.7         	0.2532      	0.35        	0.1529      
713         	1           	8.75        	0.251       	0.3445      	0.1539      
714         	1           	8.65        	0.248       	0.3412      	0.1512      
715         	1           	8.65        	0.2491      	0.3451      	0.1495      
716         	1           	8.65        	0.2443      	0.3373      	0.1478      
717         	1           	8.65        	0.2433      	0.3348      	0.1481      
718         	1           	8.8         	0.248       	0.3407      	0.1514      
719         	1           	9           	0.2445      	0.3323      	0.1532      
720         	1           	8.75        	0.247       	0.336       	0.1545      
721         	1           	8.6         	0.2448      	0.3343      	0.1516      
722         	1           	8.75        	0.2488      	0.343       	0.1505      
723         	1           	8.75        	0.2466      	0.3392      	0.1501      
724         	1           	8.85        	0.2456      	0.3375      	0.1498      
725         	1           	8.7         	0.2442      	0.3351      	0.1495      
726         	1           	8.75        	0.2424      	0.3351      	0.146       
727         	1           	8.65        	0.2381      	0.3275      	0.1452      
728         	1           	8.7         	0.2385      	0.3281      	0.1453      
729         	1           	8.75        	0.2409      	0.3344      	0.1436      
730         	1           	8.75        	0.2385      	0.3283      	0.1452      
731         	1           	8.6         	0.2395      	0.3265      	0.149       
732         	1           	8.7         	0.2422      	0.3315      	0.1495      
733         	1           	8.6         	0.2459      	0.3358      	0.1525      
734         	1           	8.6         	0.2454      	0.3356      	0.1516      
735         	1           	8.5         	0.2444      	0.3376      	0.1475      
736         	1           	8.4         	0.2448      	0.3344      	0.1517      
737         	1           	8.65        	0.2424      	0.3339      	0.1472      
738         	1           	8.65        	0.2428      	0.3304      	0.1519      
739         	1           	8.6         	0.2426      	0.3311      	0.1506      
740         	1           	8.6         	0.2468      	0.3358      	0.1543      
741         	1           	8.65        	0.2473      	0.3402      	0.1507      
742         	1           	8.55        	0.2477      	0.3395      	0.1525      
743         	1           	8.7         	0.2452      	0.3319      	0.1553      
744         	1           	8.55        	0.2429      	0.3278      	0.1547      
745         	1           	8.5         	0.2456      	0.3293      	0.1586      
746         	1           	8.4         	0.2447      	0.328       	0.1582      
747         	1           	8.4         	0.2408      	0.3199      	0.1584      
748         	1           	8.45        	0.2405      	0.3203      	0.1576      
749         	1           	8.35        	0.2398      	0.3193      	0.1572      
750         	1           	8.25        	0.2373      	0.3137      	0.158       
751         	1           	8.35        	0.2393      	0.312       	0.1638      
752         	1           	8.5         	0.238       	0.3122      	0.1608      
753         	1           	8.45        	0.2407      	0.3176      	0.1608      
754         	1           	8.45        	0.2395      	0.317       	0.1591      
755         	1           	8.6         	0.2424      	0.3237      	0.1578      
756         	1           	8.4         	0.2421      	0.3218      	0.1591      
757         	1           	8.5         	0.2414      	0.3216      	0.158       
758         	1           	8.5         	0.2422      	0.3226      	0.1586      
759         	1           	8.45        	0.2407      	0.3209      	0.1571      
760         	1           	8.6         	0.2401      	0.319       	0.1578      
761         	1           	8.6         	0.2392      	0.3183      	0.1569      
762         	1           	8.55        	0.2398      	0.3149      	0.1615      
763         	1           	8.9         	0.2359      	0.306       	0.1627      
764         	1           	8.75        	0.2343      	0.2988      	0.1668      
765         	1           	8.7         	0.2339      	0.2956      	0.1693      
766         	1           	8.8         	0.2326      	0.2917      	0.1708      
767         	1           	8.8         	0.2338      	0.2913      	0.1736      
768         	1           	8.7         	0.2338      	0.2923      	0.1725      
769         	1           	8.8         	0.2328      	0.2889      	0.174       
770         	1           	8.45        	0.2339      	0.2916      	0.1735      
771         	1           	8.5         	0.2326      	0.2903      	0.1722      
772         	1           	8.5         	0.233       	0.2925      	0.1708      
773         	1           	8.55        	0.2365      	0.2955      	0.1747      
774         	1           	8.4         	0.2359      	0.2916      	0.1777      
775         	1           	8.35        	0.2384      	0.2925      	0.1818      
776         	1           	8.4         	0.2426      	0.2977      	0.185       
777         	1           	8.35        	0.2424      	0.298       	0.1844      
778         	1           	8.45        	0.243       	0.2958      	0.1878      
779         	1           	8.35        	0.2426      	0.2941      	0.1887      
780         	1           	8.15        	0.2445      	0.2917      	0.1949      
781         	1           	8.15        	0.2454      	0.2896      	0.1991      
782         	1           	8.35        	0.2436      	0.2909      	0.194       
783         	1           	8.35        	0.2444      	0.2915      	0.195       
784         	1           	8.4         	0.2447      	0.2907      	0.1964      
785         	1           	8.3         	0.2448      	0.2902      	0.1972      
786         	1           	8.45        	0.2398      	0.2829      	0.1946      
787         	1           	8.5         	0.2416      	0.2835      	0.1975      
788         	1           	8.65        	0.2405      	0.2822      	0.1967      
789         	1           	8.8         	0.241       	0.2813      	0.1988      
790         	1           	8.5         	0.2433      	0.2852      	0.1995      
791         	1           	8.65        	0.2432      	0.283       	0.2014      
792         	1           	8.45        	0.2415      	0.2807      	0.2003      
793         	1           	8.8         	0.244       	0.2836      	0.2024      
794         	1           	8.6         	0.2443      	0.2862      	0.2004      
795         	1           	8.7         	0.24        	0.2794      	0.1988      
796         	1           	8.4         	0.2394      	0.2773      	0.1996      
797         	1           	8.45        	0.2381      	0.2747      	0.1996      
798         	1           	8.3         	0.238       	0.2731      	0.201       
799         	1           	8.45        	0.2416      	0.276       	0.2055      
800         	1           	8.45        	0.2411      	0.2763      	0.204       
801         	1           	8.55        	0.2412      	0.2765      	0.2042      
802         	1           	8.6         	0.2416      	0.2796      	0.2017      
803         	1           	8.7         	0.2426      	0.2811      	0.2022      
804         	1           	8.7         	0.2401      	0.2784      	0.1999      
805         	1           	8.75        	0.2412      	0.2795      	0.201       
806         	1           	8.55        	0.2419      	0.2824      	0.1996      
807         	1           	8.45        	0.2372      	0.277       	0.1955      
808         	1           	8.35        	0.2386      	0.2765      	0.1989      
809         	1           	8.5         	0.2415      	0.2816      	0.1995      
810         	1           	8.35        	0.2427      	0.2815      	0.2022      
811         	1           	8.15        	0.2429      	0.2835      	0.2004      
812         	1           	8.3         	0.2418      	0.2785      	0.2034      
813         	1           	8.4         	0.2388      	0.2764      	0.1994      
814         	1           	8.6         	0.2413      	0.2822      	0.1984      
815         	1           	8.6         	0.2437      	0.2866      	0.1988      
816         	1           	8.4         	0.2433      	0.2856      	0.199       
817         	1           	8.45        	0.2395      	0.2774      	0.1999      
818         	1           	8.4         	0.2399      	0.2796      	0.1982      
819         	1           	8.6         	0.2403      	0.2796      	0.1992      
820         	1           	8.3         	0.2389      	0.2786      	0.1973      
821         	1           	8.3         	0.24        	0.2784      	0.1996      
822         	1           	8.6         	0.2403      	0.2809      	0.1975      
823         	1           	8.5         	0.2382      	0.2776      	0.1968      
824         	1           	8.4         	0.2391      	0.2749      	0.2016      
825         	1           	8.5         	0.2415      	0.2765      	0.2048      
826         	1           	8.5         	0.2434      	0.2754      	0.2097      
827         	1           	8.45        	0.2441      	0.2744      	0.2123      
828         	1           	8.35        	0.2424      	0.2712      	0.2122      
829         	1           	8.35        	0.2406      	0.2701      	0.2096      
830         	1           	8.3         	0.2431      	0.2674      	0.2176      
831         	1           	8.35        	0.2398      	0.2634      	0.215       
832         	1           	8.25        	0.2391      	0.2643      	0.2125      
833         	1           	8.15        	0.2408      	0.2661      	0.2143      
834         	1           	8.2         	0.2414      	0.2712      	0.2101      
835         	1           	8.35        	0.2344      	0.2668      	0.2004      
836         	1           	8.3         	0.2363      	0.2693      	0.2017      
837         	1           	8.45        	0.2342      	0.2705      	0.1961      
838         	1           	8.55        	0.2346      	0.267       	0.2005      
839         	1           	8.3         	0.2352      	0.266       	0.2027      
840         	1           	8.55        	0.2354      	0.2674      	0.2017      
841         	1           	8.4         	0.234       	0.265       	0.2014      
842         	1           	8.65        	0.2336      	0.2636      	0.202       
843         	1           	8.5         	0.2307      	0.2599      	0.2         
844         	1           	8.35        	0.2319      	0.2592      	0.2031      
845         	1           	8.4         	0.2327      	0.2572      	0.207       
846         	1           	8.55        	0.2299      	0.2547      	0.2038      
847         	1           	8.65        	0.2298      	0.2538      	0.2047      
848         	1           	8.45        	0.2347      	0.2583      	0.2099      
849         	1           	8.55        	0.234       	0.2634      	0.2031      
850         	1           	8.7         	0.2359      	0.2623      	0.2082      
851         	1           	8.8         	0.2399      	0.264       	0.2145      
852         	1           	8.65        	0.2418      	0.266       	0.2163      
853         	1           	8.7         	0.2442      	0.2675      	0.2197      
854         	1           	8.55        	0.248       	0.2687      	0.2263      
855         	1           	8.35        	0.2465      	0.2682      	0.2237      
856         	1           	8.6         	0.2453      	0.2681      	0.2214      
857         	1           	8.55        	0.2485      	0.2703      	0.2256      
858         	1           	8.6         	0.2468      	0.2682      	0.2243      
859         	1           	8.65        	0.2464      	0.2668      	0.2249      
860         	1           	8.6         	0.2442      	0.2623      	0.2253      
861         	1           	8.65        	0.2421      	0.2606      	0.2227      
862         	1           	8.6         	0.2403      	0.2597      	0.22        
863         	1           	8.45        	0.2436      	0.2641      	0.2221      
864         	1           	8.55        	0.2435      	0.2601      	0.2262      
865         	1           	8.5         	0.243       	0.2607      	0.2245      
866         	1           	8.45        	0.2446      	0.2617      	0.2267      
867         	1           	8.4         	0.2435      	0.2609      	0.2253      
868         	1           	8.35        	0.2416      	0.2555      	0.227       
869         	1           	8.35        	0.2421      	0.2575      	0.226       
870         	1           	8.45        	0.2448      	0.2627      	0.2262      
871         	1           	8.6         	0.245       	0.2615      	0.2277      
872         	1           	8.6         	0.2434      	0.2592      	0.2269      
873         	1           	8.75        	0.2423      	0.2562      	0.2278      
874         	1           	8.7         	0.2407      	0.25        	0.2309      
875         	1           	8.8         	0.2409      	0.2493      	0.2322      
876         	1           	8.7         	0.2415      	0.2516      	0.231       
877         	1           	8.45        	0.2424      	0.253       	0.2313      
878         	1           	8.35        	0.2439      	0.2515      	0.2359      
879         	1           	8.5         	0.2475      	0.2555      	0.2391      
880         	1           	8.3         	0.2465      	0.2544      	0.2382      
881         	1           	8.45        	0.247       	0.2561      	0.2376      
882         	1           	8.25        	0.2441      	0.2545      	0.2334      
883         	1           	8.35        	0.2442      	0.2542      	0.2337      
884         	1           	8.35        	0.2448      	0.2581      	0.231       
885         	1           	8.4         	0.2442      	0.2583      	0.2296      
886         	1           	8.4         	0.2436      	0.26        	0.2266      
887         	1           	8.3         	0.2419      	0.2616      	0.2214      
888         	1           	8.15        	0.2413      	0.2571      	0.2249      
889         	1           	8.2         	0.241       	0.2582      	0.2231      
890         	1           	8.2         	0.2444      	0.2592      	0.229       
891         	1           	8.2         	0.2397      	0.254       	0.2249      
892         	1           	8.45        	0.2379      	0.2549      	0.2202      
893         	1           	8.5         	0.2399      	0.2566      	0.2226      
894         	1           	8.4         	0.2391      	0.2565      	0.221       
895         	1           	8.35        	0.2366      	0.2545      	0.2179      
896         	1           	8.4         	0.2364      	0.2547      	0.2173      
897         	1           	8.5         	0.2398      	0.2574      	0.2213      
898         	1           	8.7         	0.2374      	0.2546      	0.2195      
899         	1           	8.7         	0.2402      	0.2594      	0.2202      
900         	1           	8.6         	0.2421      	0.2628      	0.2205      
901         	1           	8.75        	0.2388      	0.2581      	0.2186      
902         	1           	8.7         	0.2378      	0.2611      	0.2135      
903         	1           	8.45        	0.2387      	0.2587      	0.2178      
904         	1           	8.4         	0.2401      	0.2606      	0.2187      
905         	1           	8.5         	0.2425      	0.2629      	0.2211      
906         	1           	8.65        	0.2413      	0.2609      	0.2207      
907         	1           	8.75        	0.2388      	0.2582      	0.2185      
908         	1           	8.65        	0.2388      	0.2599      	0.2167      
909         	1           	8.7         	0.2376      	0.256       	0.2182      
910         	1           	8.75        	0.2349      	0.2522      	0.2166      
911         	1           	8.8         	0.2331      	0.2522      	0.213       
912         	1           	9           	0.2312      	0.2493      	0.2122      
913         	1           	9           	0.2304      	0.2484      	0.2114      
914         	1           	8.8         	0.2312      	0.2476      	0.2139      
915         	1           	8.75        	0.2296      	0.2481      	0.2102      
916         	1           	8.7         	0.2296      	0.251       	0.2071      
917         	1           	8.65        	0.2322      	0.2543      	0.209       
918         	1           	8.3         	0.2326      	0.2571      	0.2068      
919         	1           	8.4         	0.2303      	0.2534      	0.2061      
920         	1           	8.35        	0.236       	0.2604      	0.2105      
921         	1           	8.5         	0.2392      	0.2638      	0.2133      
922         	1           	8.5         	0.2419      	0.2665      	0.2161      
923         	1           	8.5         	0.2432      	0.2708      	0.2143      
924         	1           	8.45        	0.241       	0.2665      	0.2142      
925         	1           	8.35        	0.2393      	0.2639      	0.2135      
926         	1           	8.25        	0.2394      	0.2634      	0.2142      
927         	1           	8.45        	0.2367      	0.2577      	0.2147      
928         	1           	8.6         	0.2359      	0.2561      	0.2146      
929         	1           	8.45        	0.2348      	0.2511      	0.2176      
930         	1           	8.6         	0.2381      	0.2532      	0.2221      
931         	1           	8.35        	0.2367      	0.2532      	0.2194      
932         	1           	8.45        	0.2379      	0.2534      	0.2215      
933         	1           	8.5         	0.2391      	0.2528      	0.2247      
934         	1           	8.5         	0.2457      	0.2591      	0.2316      
935         	1           	8.5         	0.2448      	0.2587      	0.2302      
936         	1           	8.45        	0.2408      	0.2542      	0.2266      
937         	1           	8.4         	0.2408      	0.2521      	0.2288      
938         	1           	8.4         	0.2424      	0.2565      	0.2276      
939         	1           	8.45        	0.2384      	0.2519      	0.2241      
940         	1           	8.5         	0.2367      	0.2472      	0.2256      
941         	1           	8.6         	0.2406      	0.2488      	0.2321      
942         	1           	8.6         	0.2377      	0.2454      	0.2296      
943         	1           	8.55        	0.2352      	0.2411      	0.2289      
944         	1           	8.45        	0.2359      	0.2419      	0.2297      
945         	1           	8.45        	0.2323      	0.2384      	0.2259      
946         	1           	8.25        	0.2313      	0.2377      	0.2246      
947         	1           	8.2         	0.2308      	0.2361      	0.2252      
948         	1           	8.2         	0.2322      	0.2362      	0.2281      
949         	1           	8.25        	0.228       	0.2318      	0.2241      
950         	1           	8.35        	0.2278      	0.2351      	0.2202      
951         	1           	8.3         	0.2291      	0.235       	0.223       
952         	1           	8.4         	0.2277      	0.2339      	0.2213      
953         	1           	8.45        	0.2275      	0.2341      	0.2205      
954         	1           	8.35        	0.2285      	0.2308      	0.2261      
955         	1           	8.25        	0.2313      	0.2348      	0.2276      
956         	1           	8.55        	0.2296      	0.2335      	0.2255      
957         	1           	8.6         	0.2271      	0.2309      	0.2231      
958         	1           	8.4         	0.2263      	0.2303      	0.222       
959         	1           	8.25        	0.2288      	0.231       	0.2265      
960         	1           	8.25        	0.2265      	0.2309      	0.222       
961         	1           	8.3         	0.2263      	0.2285      	0.2241      
962         	1           	8.25        	0.2256      	0.2304      	0.2205      
963         	1           	8.4         	0.2267      	0.229       	0.2243      
964         	1           	8.5         	0.2239      	0.2238      	0.2239      
965         	1           	8.45        	0.227       	0.2265      	0.2275      
966         	1           	8.4         	0.2307      	0.2315      	0.2298      
967         	1           	8.4         	0.2285      	0.2311      	0.2258      
