1 1 255 3
q1_l1
1 148126 
1 130136 
1 143141 
1 117134 
1 095104 
1 103136 
1 150166 
1 123132 
1 136137 
1 146126 
1 125120 
1 120107 
1 131112 
1 124115 
1 109120 
1 114104 
1 119129 
1 125123 
1 128136 
1 156099 
1 117131 
1 122130 
1 138117 
1 111130 
1 134103 
1 135145 
1 162122 
1 122106 
1 127121 
1 141105 
1 139145 
1 147127 
1 128102 
1 150129 
1 094098 
1 146130 
1 117122 
1 104111 
1 150122 
1 108146 
1 140146 
1 152151 
1 141162 
1 121129 
1 141095 
1 114140 
1 132088 
1 123142 
1 143127 
1 141135 
1 141101 
1 136116 
1 127157 
1 115106 
1 136142 
1 134136 
1 147110 
1 119095 
1 135150 
1 094115 
1 122121 
1 084086 
1 137144 
1 133114 
1 101129 
1 121111 
1 145132 
1 109145 
1 123134 
1 130117 
1 099099 
1 142128 
1 130127 
1 116141 
1 135146 
1 134110 
1 117109 
1 163122 
1 142112 
1 142121 
1 121121 
1 115137 
1 112139 
1 128100 
1 117128 
1 125133 
1 099108 
1 138110 
1 145119 
1 180128 
1 136089 
1 123105 
1 107122 
1 145120 
1 117155 
1 147099 
1 157139 
1 177130 
1 106150 
1 101102 
1 103138 
1 113145 
1 109119 
1 162134 
1 124115 
1 123130 
1 130122 
1 163148 
1 143110 
1 161152 
1 156139 
1 130141 
1 147155 
1 140135 
1 132157 
1 153133 
1 107095 
1 106131 
1 136105 
1 118099 
1 130124 
1 119159 
1 148110 
1 115181 
1 146092 
1 134117 
1 113184 
1 136136 
1 126144 
1 137104 
1 121107 
1 136145 
1 142136 
1 126140 
1 124165 
1 165121 
1 194142 
1 147118 
1 106166 
1 115149 
1 123117 
1 125101 
1 126138 
1 117099 
1 138125 
1 138124 
1 124120 
1 123123 
1 119148 
1 148097 
1 155118 
1 094138 
1 142097 
1 112096 
1 102104 
1 117146 
1 145147 
1 149127 
1 096133 
1 114139 
1 130085 
1 151083 
1 115139 
1 105120 
1 134123 
1 108138 
1 148123 
1 120105 
1 136112 
1 126153 
1 141147 
1 140088 
1 104167 
1 161164 
1 114076 
1 108138 
1 127110 
1 141143 
1 134133 
1 133108 
1 132137 
1 112146 
1 135118 
1 102133 
1 123139 
1 115118 
1 105156 
1 120079 
1 158127 
1 091182 
1 145133 
1 140133 
1 163109 
1 126130 
1 121127 
1 140130 
1 120142 
1 121118 
1 084135 
1 140098 
1 186119 
1 120121 
1 142146 
1 117159 
1 081139 
1 096122 
1 137119 
1 106158 
1 091116 
1 156092 
1 128110 
1 133149 
1 105147 
1 112127 
1 134104 
1 104117 
1 113106 
1 130121 
1 136095 
1 163140 
1 105128 
1 122099 
1 139130 
1 144105 
1 110122 
1 103133 
1 120119 
1 090134 
1 101101 
1 142072 
1 133143 
1 107155 
1 120144 
1 114143 
1 170115 
1 156098 
1 137147 
1 136162 
1 194141 
1 110131 
1 099124 
1 170134 
1 121098 
1 124089 
1 141128 
1 132158 
1 085144 
1 124141 
1 135098 
1 147083 
1 137122 
1 112134 
1 134103 
1 129119 
1 117129 
1 106113 
1 167157 
1 127117 
1 120140 
1 136155 
1 156127 
1 094107 
1 090117 
1 134095 
1 122143 
1 169133 
1 155141 
1 154146 
1 143120 
1 108095 
1 152164 
1 156121 
1 152146 
1 120117 
1 144115 
1 131129 
1 120131 
1 145120 
1 146149 
1 130120 
1 135126 
1 142118 
1 107141 
1 147126 
1 131120 
1 126123 
1 161131 
1 100133 
1 103117 
1 099102 
1 132131 
1 135144 
1 111133 
1 113154 
1 116117 
1 132098 
1 144149 
1 111125 
1 159098 
1 129109 
1 140112 
1 120141 
1 145143 
1 137094 
1 169107 
1 123112 
1 121153 
1 135163 
1 106115 
1 147110 
1 110126 
1 126138 
1 156154 
1 148136 
1 115129 
1 147133 
1 115115 
1 176112 
1 180107 
1 137126 
1 134153 
1 138120 
1 109133 
1 124144 
1 084122 
1 119130 
1 109122 
1 089131 
1 091108 
1 117113 
1 121153 
1 152099 
1 089127 
1 102126 
1 082145 
1 128117 
1 120133 
1 140156 
1 117092 
1 141140 
1 126113 
1 089148 
1 095146 
1 117155 
1 139149 
1 147135 
1 109110 
1 134097 
1 138126 
1 162129 
1 158123 
1 118130 
1 164121 
1 110119 
1 110131 
1 143110 
1 122119 
1 131125 
1 139133 
1 146104 
1 143113 
1 115172 
1 117132 
1 146111 
1 121116 
1 126140 
1 159164 
1 124105 
1 077113 
1 148145 
1 143120 
1 149187 
1 091118 
1 140148 
1 128125 
1 150142 
1 129159 
1 152126 
1 138155 
1 150136 
1 128114 
1 134122 
1 142153 
1 104137 
1 126149 
1 106122 
1 163138 
1 186107 
1 120151 
1 138127 
1 133098 
1 101133 
1 144148 
1 175130 
1 132122 
1 098134 
1 121122 
1 163115 
1 118122 
1 194148 
1 148131 
1 080118 
1 137090 
1 132146 
1 182155 
1 101135 
1 131145 
1 149120 
1 145126 
1 092124 
1 148131 
1 111104 
1 146131 
1 114141 
1 151127 
1 107139 
1 120135 
1 150141 
1 115121 
1 121179 
1 139116 
1 103142 
1 131132 
1 122120 
1 135149 
1 126129 
1 170163 
1 137092 
1 147117 
1 100141 
1 114151 
1 155111 
1 144091 
1 161106 
1 116137 
1 146141 
1 143138 
1 107107 
1 150123 
1 159109 
1 103094 
1 142130 
1 108145 
1 110137 
1 143140 
1 133118 
1 127123 
1 119142 
1 108158 
1 113154 
1 166129 
1 155112 
1 123114 
1 136182 
1 140117 
1 126137 
1 120104 
1 167085 
1 120091 
1 137118 
1 137134 
1 120130 
1 123137 
1 106126 
1 116154 
1 126132 
1 115126 
1 069091 
1 157126 
1 126110 
1 154152 
1 163113 
1 073116 
1 126086 
1 118141 
1 173161 
1 123115 
1 130139 
1 116163 
1 105122 
1 141094 
1 137112 
1 090133 
1 122102 
1 120136 
1 124106 
1 119111 
1 116122 
1 135137 
1 113157 
1 134141 
1 149095 
1 151092 
1 107119 
1 127119 
1 132152 
1 141136 
1 114122 
1 121139 
1 138153 
1 128132 
1 126151 
1 084144 
1 130148 
1 123095 
1 117096 
1 144144 
1 099141 
1 151115 
1 080125 
1 141134 
1 187135 
1 122152 
1 112087 
1 137122 
1 138146 
1 141120 
1 114142 
1 097181 
1 121148 
1 108141 
1 132152 
1 131114 
1 144129 
1 115132 
1 118111 
1 134149 
1 112125 
1 151150 
1 135172 
1 143121 
1 085115 
1 130154 
1 143115 
1 148104 
1 121111 
1 102111 
1 129079 
1 106082 
1 112114 
1 153118 
1 128117 
1 116125 
1 130121 
1 119108 
1 137126 
1 129150 
1 114139 
1 103124 
1 096140 
1 155112 
1 111105 
1 128163 
1 157153 
1 167137 
1 130135 
1 110122 
1 121120 
1 123135 
1 109115 
1 148110 
1 097123 
1 097127 
1 145127 
1 105124 
1 107105 
1 135141 
1 089097 
1 120149 
1 105152 
1 139125 
1 117147 
1 108134 
1 147152 
1 119139 
1 111114 
1 134140 
1 124147 
1 130128 
1 108139 
1 109113 
1 095128 
1 135111 
1 108141 
1 123139 
1 154133 
1 151150 
1 126133 
1 153102 
1 115120 
1 161114 
1 122100 
1 118133 
1 114144 
1 130126 
1 146137 
1 127143 
1 095130 
1 138132 
1 124119 
1 168121 
1 163134 
1 173103 
1 144097 
1 157133 
1 121130 
1 095104 
1 136114 
1 106102 
1 116135 
1 110133 
1 108126 
1 117128 
1 139138 
1 139141 
1 120167 
1 099131 
1 119154 
1 121140 
1 126123 
1 134099 
1 155127 
1 133144 
1 109127 
1 162096 
1 138129 
1 150118 
1 140142 
1 120112 
1 134112 
1 085173 
1 133121 
1 095140 
1 091157 
1 105112 
1 131102 
1 140139 
1 098114 
1 128105 
1 123142 
1 120108 
1 135137 
1 138173 
1 107138 
1 120159 
1 148115 
1 127147 
1 137136 
1 142136 
1 097112 
1 118106 
1 157151 
1 124084 
1 147128 
1 108111 
1 109121 
1 107140 
1 110147 
1 135145 
1 107127 
1 130120 
1 121117 
1 142105 
1 139143 
1 152143 
1 124131 
1 115113 
1 102085 
1 120120 
1 111173 
1 130120 
1 124143 
1 141101 
1 140159 
1 154116 
1 128152 
1 148113 
1 122105 
1 114154 
1 137108 
1 123144 
1 107126 
1 135146 
1 131144 
1 123124 
1 133130 
1 147145 
1 135114 
1 149126 
1 121135 
1 140112 
1 119103 
1 115105 
1 134143 
1 114118 
1 152112 
1 158114 
1 129107 
1 158110 
1 109146 
1 128100 
1 115085 
1 115132 
1 118107 
1 132149 
1 110120 
1 123144 
1 129136 
1 121077 
1 091146 
1 144112 
1 139124 
1 111173 
1 118145 
1 095115 
1 109141 
1 138170 
1 145130 
1 133115 
1 153082 
1 119137 
1 174151 
1 122148 
1 144136 
1 117135 
1 105136 
1 115110 
1 112139 
1 169097 
1 122115 
1 111133 
1 140116 
1 133101 
1 137148 
1 122120 
1 135154 
1 120114 
1 119129 
1 116136 
1 078098 
1 131109 
1 147126 
1 115130 
1 125079 
1 131110 
1 123134 
1 084090 
1 128147 
1 135143 
1 114101 
1 130119 
1 122099 
1 095106 
1 109143 
1 124124 
1 108132 
1 153135 
1 119126 
1 095145 
1 109122 
1 126111 
1 098121 
1 106111 
1 180104 
1 107107 
1 106108 
1 120099 
1 156091 
1 105131 
1 144095 
1 150142 
1 107084 
1 134128 
1 123100 
1 157110 
1 134152 
1 110119 
1 141122 
1 127153 
1 110113 
1 140135 
1 098163 
1 154118 
1 116150 
1 114119 
1 104128 
1 141151 
1 126118 
1 101142 
1 109139 
1 146136 
1 133153 
1 127132 
1 138118 
1 092105 
1 121140 
1 114129 
1 121122 
1 092136 
1 174087 
1 108170 
1 115166 
1 133131 
1 115144 
1 111105 
1 099131 
1 106117 
1 132152 
1 132117 
1 136129 
1 111095 
1 126155 
1 146132 
1 106149 
1 136165 
1 152146 
1 128140 
1 143159 
1 160124 
1 160135 
1 135142 
1 095150 
1 133142 
1 111107 
1 119126 
1 087136 
1 143114 
1 157115 
1 121120 
1 154108 
1 099115 
1 106119 
1 114155 
1 128144 
1 083133 
1 121101 
1 138146 
1 164149 
1 127136 
1 129136 
1 161112 
1 145120 
1 103092 
1 126122 
1 127141 
1 134092 
1 124155 
1 120079 
1 091115 
1 114091 
1 098116 
1 102147 
1 128122 
1 123113 
1 105102 
1 116092 
1 105106 
1 137139 
1 121111 
1 136123 
1 130153 
1 153146 
1 122133 
1 161126 
1 152162 
1 126147 
1 128147 
1 141115 
1 140134 
1 126150 
1 139142 
1 130149 
1 081086 
1 135161 
1 118121 
1 162133 
1 109139 
1 140117 
1 121148 
1 127144 
1 116133 
1 095135 
1 110096 
1 158103 
1 118118 
1 099071 
